subject_id,session_id,run_id,task,median,scale,n_brain_voxels,source_volume_path
ICC257,1,001,rest10,254.52610778808594,123.37849426269531,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC257/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC257_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC59,1,001,videos,285.4563903808594,201.60667266845698,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC57A,2,001,videos,387.7333068847656,175.81704711914062,113139,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC55,2,001,videos,269.8524169921875,152.95819244384765,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC53A,2,001,videos,449.7582702636719,193.78363189697268,113144,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC53A,1,001,videos,425.9808349609375,189.43497314453106,113050,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC55,2,003,videos,270.6402587890625,154.39646224975587,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC57,1,001,videos,276.78363037109375,170.461190032959,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC43A,1,001,rest10,490.8017883300781,219.06307983398438,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC43A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC43A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC55,2,002,videos,268.2322998046875,149.02159957885743,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC47,1,001,rest10,258.94970703125,176.4704444885254,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC47_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC57A,1,001,videos,416.02032470703125,207.80343933105468,113078,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC57,1,002,videos,278.8882751464844,172.72987518310538,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC59A,1,002,videos,396.7967224121094,175.2877136230469,113165,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC59,1,002,videos,286.7068176269531,200.5216094970703,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC51,2,001,rest10,257.93487548828125,142.26585388183594,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC51_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC7,2,001,rest10,256.373779296875,158.48871612548828,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC7_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC53,1,001,rest10,274.1329040527344,142.1101852416992,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC63,1,001,videos,258.44525146484375,162.0419464111328,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC59A,1,001,videos,398.6565246582031,184.32852630615224,113164,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC63,1,002,videos,253.75169372558594,153.51100997924806,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC63,1,003,videos,255.18650817871094,153.94362869262693,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC63_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC81,2,001,videos,248.1093292236328,184.09265480041503,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC81_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC7,1,001,videos,248.27316284179688,132.28277206420898,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC7,1,002,videos,247.11045837402344,121.74052429199219,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC7_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC55,1,001,rest10,276.99029541015625,169.18769912719728,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC55_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC75,1,001,videos,298.791015625,186.7554931640625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC75/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC75_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC7A,1,001,rest10,425.24310302734375,151.35824584960938,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC7A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC75,1,002,videos,302.07122802734375,183.1117027282715,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC75/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC75_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC75A,1,001,videos,426.88580322265625,193.8714080810546,113139,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC75A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC75A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC81,1,001,videos,254.39743041992188,159.44713668823243,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC81_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC53A,1,001,rest10,432.6030578613281,200.22659454345705,113098,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC53A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC75A,1,002,videos,424.10198974609375,187.1129150390625,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC75A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC75A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC7A,1,001,videos,420.2911071777344,160.2210403442383,112812,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC7A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC81A,1,001,videos,391.640380859375,203.991951751709,113090,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC81A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC81,1,002,videos,254.8207244873047,161.23306274414062,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC81_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC7A,1,002,videos,425.72784423828125,149.25239715576163,113158,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC7A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC7A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC81A,2,001,videos,415.5911560058594,219.63943786621087,113136,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC81A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83,1,001,videos,259.6943664550781,173.54702224731437,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC83_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83,1,002,videos,263.97149658203125,169.79885864257812,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC83_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC85,1,001,videos,251.79574584960938,148.74632263183594,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC85/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC85_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83A,1,002,videos,431.2861328125,206.92004547119143,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC83A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC63,1,001,rest10,257.641845703125,153.03746032714844,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC63/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC63_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC59,2,001,rest10,268.1646423339844,153.28097610473634,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC59_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83A,1,001,videos,427.55810546875,198.3206497192382,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC83A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC87,1,001,videos,266.3506164550781,190.4723690032959,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC87/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC87_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC85,1,002,videos,253.7671356201172,148.48745727539062,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC85/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC85_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC85A,1,001,videos,394.86712646484375,166.348893737793,112550,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC85A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC85A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC89,1,001,videos,263.08636474609375,144.0175018310547,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC89/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC89_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC75,1,001,rest10,300.46234130859375,182.404541015625,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC75/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC75_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC93,2,001,videos,259.9747009277344,142.43300323486324,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC93/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC93_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC87,1,002,videos,267.2624206542969,199.01510429382324,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC87/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC87_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC91,1,001,videos,275.11083984375,153.37365951538087,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC91/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC91_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC87,1,003,videos,269.49267578125,196.16263580322266,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC87/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC87_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC93,2,002,videos,254.095947265625,149.1039161682129,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC93/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC93_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC89,1,002,videos,265.2773132324219,152.4051055908203,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC89/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC89_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICC89,2,001,videos,263.8752746582031,152.13146286010743,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC89/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC89_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC91,2,001,videos,242.28656005859375,118.831354522705,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC91/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC91_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC91,2,002,videos,237.27993774414062,111.60775756835938,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC91/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC91_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICN14,1,001,videos,270.6368408203125,163.96591339111325,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICN14/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICN14_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC81,2,001,rest10,257.140380859375,172.16755752563478,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC81/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC81_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83,1,001,rest10,260.2774963378906,169.43687438964844,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC83_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC93,1,001,videos,266.4512634277344,158.9274139404297,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC93/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC93_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC93,2,003,videos,271.33233642578125,146.83208694458006,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC93/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC93_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz
ICC85,1,001,rest10,253.97750854492188,149.7326972961426,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC85/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC85_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC97,1,001,videos,257.9159240722656,143.66436080932618,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC97/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC97_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC83A,1,001,rest10,427.5994567871094,205.91748352050774,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC83A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC83A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC97,2,001,videos,264.5347595214844,145.400399017334,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC97/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC97_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC97,1,002,videos,258.0322570800781,140.35862045288087,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC97/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC97_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
ICN2A,2,001,videos,470.663818359375,200.31681671142582,113172,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICN2A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICN2A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC87,2,001,rest10,271.078857421875,132.8672805786132,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC87/_referencetype_standard/_run_001_session_2_task_name_rest10/sub-ICC87_ses-2_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC85A,1,001,rest10,398.6712646484375,155.05606231689455,112802,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC85A/_referencetype_standard/_run_001_session_1_task_name_rest10/sub-ICC85A_ses-1_task-rest10_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz
ICC97,2,002,videos,263.0492858886719,141.9025421142578,107146,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/brain_masked_cropped_hfiltered_normalized_to_common_space/_subject_id_ICC97/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC97_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz
