subject,session,run,order_label,segment_num,n_orders_in_run,skip,short_segment,t_r,n_volumes,first_video_onset,first_video_name,scan_start_idx,scan_end_idx,n_frames,bold_path,events_path,json_path
ICC47,1,1,A,1.0,2,False,False,0.61,485.0,52.45871339997393,minions_supermarket,86.0,320.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold.json
ICC47,1,1,E,2.0,2,False,True,0.61,485.0,192.96114799997304,forest,316.0,485.0,169.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-001_bold.json
ICC47,1,3,A,1.0,2,False,False,0.61,485.0,4.585260299994843,minions_supermarket,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold.json
ICC47,1,3,E,2.0,2,False,False,0.61,485.0,144.75119720000657,forest,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC47/_referencetype_standard/_run_003_session_1_task_name_videos/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC47/ses-1/func/sub-ICC47_ses-1_task-videos_dir-AP_run-003_bold.json
ICC51,1,1,D,1.0,2,False,False,0.61,485.0,8.933788500027731,moana,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-1/func/sub-ICC51_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-1/func/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold.json
ICC51,1,1,E,2.0,2,False,True,0.61,485.0,155.29989030002616,forest,255.0,485.0,230.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-1/func/sub-ICC51_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-1/func/sub-ICC51_ses-1_task-videos_dir-AP_run-001_bold.json
ICC51,2,1,D,1.0,2,False,False,0.61,485.0,4.520528800028842,moana,7.0,241.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-2/func/sub-ICC51_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-2/func/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold.json
ICC51,2,1,E,2.0,2,False,False,0.61,485.0,150.91081220004708,forest,247.0,481.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-2/func/sub-ICC51_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51/ses-2/func/sub-ICC51_ses-2_task-videos_dir-AP_run-001_bold.json
ICC51A,1,1,D,1.0,1,False,True,0.61,229.0,4.596447400000216,moana,8.0,229.0,221.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51A/ses-1/func/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51A/ses-1/func/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC51A,1,1,E,2.0,1,False,True,0.61,229.0,145.8472554,forest,239.0,229.0,-10.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC51A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51A/ses-1/func/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC51A/ses-1/func/sub-ICC51A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC53,1,1,B,1.0,2,False,False,0.61,485.0,8.90064480000001,bathsong,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold.json
ICC53,1,1,C,2.0,2,False,True,0.61,485.0,155.3320997999981,new_orleans,255.0,485.0,230.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-001_bold.json
ICC53,2,1,B,1.0,2,False,False,0.61,485.0,4.842734100006055,bathsong,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-2/func/sub-ICC53_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-2/func/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold.json
ICC53,2,1,C,2.0,2,False,False,0.61,485.0,145.6116894000006,new_orleans,239.0,473.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-2/func/sub-ICC53_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-2/func/sub-ICC53_ses-2_task-videos_dir-AP_run-001_bold.json
ICC53,1,2,B,1.0,2,False,False,0.61,485.0,4.824539900000673,bathsong,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold.json
ICC53,1,2,C,2.0,2,False,False,0.61,485.0,146.13242520000497,new_orleans,240.0,474.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53/ses-1/func/sub-ICC53_ses-1_task-videos_dir-AP_run-002_bold.json
ICC53A,1,1,B,1.0,2,False,False,0.61,485.0,8.919825200224295,bathsong,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-1/func/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-1/func/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC53A,1,1,C,2.0,2,False,False,0.61,485.0,150.10199290001765,new_orleans,246.0,480.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-1/func/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-1/func/sub-ICC53A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC53A,2,1,B,1.0,2,False,False,0.61,485.0,3.121602699859068,bathsong,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-2/func/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-2/func/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold.json
ICC53A,2,1,C,2.0,2,False,False,0.61,485.0,149.24106659996323,new_orleans,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC53A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-2/func/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC53A/ses-2/func/sub-ICC53A_ses-2_task-videos_dir-AP_run-001_bold.json
ICC55,2,1,B,1.0,2,False,False,0.61,485.0,8.91110469999876,bathsong,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold.json
ICC55,2,1,E,2.0,2,False,False,0.61,485.0,150.57419669999945,forest,247.0,481.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-001_bold.json
ICC55,2,2,B,1.0,2,False,False,0.61,485.0,4.920636299999387,bathsong,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold.json
ICC55,2,2,E,2.0,2,False,False,0.61,485.0,145.3359402999995,forest,238.0,472.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_002_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-002_bold.json
ICC55,2,3,B,1.0,2,False,False,0.61,485.0,3.005854900000486,bathsong,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold.json
ICC55,2,3,E,2.0,2,False,False,0.61,485.0,149.2215449000014,forest,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC55/_referencetype_standard/_run_003_session_2_task_name_videos/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-003_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC55/ses-2/func/sub-ICC55_ses-2_task-videos_dir-AP_run-003_bold.json
ICC57,1,1,F,1.0,2,False,False,0.61,485.0,4.51974059999975,dog,7.0,241.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold.json
ICC57,1,1,F,2.0,2,False,False,0.61,485.0,145.83069139999998,dog,239.0,473.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-001_bold.json
ICC57,1,2,F,1.0,2,False,False,0.61,485.0,4.577839100000347,dog,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold.json
ICC57,1,2,F,2.0,2,False,False,0.61,485.0,144.8529542000001,dog,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57/ses-1/func/sub-ICC57_ses-1_task-videos_dir-AP_run-002_bold.json
ICC57A,1,1,B,1.0,2,False,False,0.61,485.0,3.11178789997939,bathsong,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-1/func/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-1/func/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC57A,1,1,F,2.0,2,False,False,0.61,485.0,144.2889211999718,dog,237.0,471.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-1/func/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-1/func/sub-ICC57A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC57A,2,1,B,1.0,1,False,False,0.61,277.0,3.020361900096759,bathsong,5.0,239.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-2/func/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-2/func/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold.json
ICC57A,2,1,F,2.0,1,False,True,0.61,277.0,143.28575640008785,dog,235.0,277.0,42.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC57A/_referencetype_standard/_run_001_session_2_task_name_videos/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-2/func/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC57A/ses-2/func/sub-ICC57A_ses-2_task-videos_dir-AP_run-001_bold.json
ICC59,1,1,C,1.0,2,False,True,0.61,148.0,4.901359600014985,new_orleans,8.0,148.0,140.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold.json
ICC59,1,1,C,2.0,2,False,True,0.61,148.0,147.2214472000196,new_orleans,241.0,148.0,-93.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-001_bold.json
ICC59,1,2,C,1.0,2,False,False,0.61,485.0,4.902590899990173,new_orleans,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold.json
ICC59,1,2,C,2.0,2,False,False,0.61,485.0,147.3453990999842,new_orleans,242.0,476.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59/ses-1/func/sub-ICC59_ses-1_task-videos_dir-AP_run-002_bold.json
ICC59A,1,1,C,1.0,2,False,False,0.61,485.0,9.028575800010003,new_orleans,15.0,249.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC59A,1,1,C,2.0,2,False,False,0.61,485.0,149.61384060001,new_orleans,245.0,479.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_001_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-001_bold.json
ICC59A,1,2,C,1.0,2,False,False,0.61,485.0,4.628222499974072,new_orleans,8.0,242.0,234.0,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/normalized_to_common_space/_subject_id_ICC59A/_referencetype_standard/_run_002_session_1_task_name_videos/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_bold_mcf_corrected_flirt.nii.gz,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_events.tsv,/lustre/disk/home/shared/cusacklab/foundcog/bids/sub-ICC59A/ses-1/func/sub-ICC59A_ses-1_task-videos_dir-AP_run-002_bold.json
